system:index,CD_MUN,CD_MUN_INT,area_km2,month,precip_mm,year,.geo
1_9_000100000000000002f2,1500859,1500859,0.49618705877685587,10,126.76731099073857,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9_000100000000000003a2,1504455,1504455,0.019641611999511723,10,134.44002788261463,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9_00010000000000000473,1500602,1500602,5.427364715688903,10,203.07306193519358,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9_000100000000000004dc,1508357,1508357,0,10,87.60361094851,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9_00010000000000000599,1507805,1507805,0,10,110.83340635099647,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9_000100000000000005f1,1501725,1501725,0,10,106.86028838726699,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9_000100000000000001aa,1505908,1505908,0.22158174993896482,10,55.012162657861616,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10_000100000000000004a0,1505486,1505486,2.6459191111818696,11,162.09371833780338,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10_000100000000000002dd,1505650,1505650,0,11,91.09105904227289,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10_0001000000000000007e,1508159,1508159,0,11,82.78426066804643,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10_000100000000000002f2,1500859,1500859,0,11,123.33812647380623,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10_000100000000000003a2,1504455,1504455,0,11,85.46954890328482,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10_00010000000000000473,1500602,1500602,0.005331313293457031,11,138.48777814469042,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10_000100000000000004dc,1508357,1508357,0,11,127.70392563272317,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10_00010000000000000599,1507805,1507805,0,11,131.25569898249216,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10_000100000000000005f1,1501725,1501725,0,11,105.10069905755881,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10_000100000000000001aa,1505908,1505908,0,11,109.10440958405961,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11_000100000000000004a0,1505486,1505486,0,12,186.7852835637982,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11_000100000000000002dd,1505650,1505650,0.4113003370971685,12,178.51755237906926,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11_0001000000000000007e,1508159,1508159,5.071690967590337,12,175.63371100599701,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11_000100000000000002f2,1500859,1500859,0,12,204.39986802123298,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11_000100000000000003a2,1504455,1504455,0.549663908020019,12,142.23369703044295,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11_00010000000000000473,1500602,1500602,0.18150319110107416,12,187.48110410918605,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11_000100000000000004dc,1508357,1508357,0,12,240.16595538090394,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11_00010000000000000599,1507805,1507805,0,12,198.7788773179425,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11_000100000000000005f1,1501725,1501725,0.09368177136230463,12,162.66629791851219,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11_000100000000000001aa,1505908,1505908,5.800410777954135,12,125.15435021987592,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_000100000000000004a0,1505486,1505486,0.7087679327464391,1,172.54011579334784,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_000100000000000002dd,1505650,1505650,0,1,140.16550233555066,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_0001000000000000007e,1508159,1508159,0,1,167.40311464379064,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_000100000000000002f2,1500859,1500859,0,1,177.13486259496494,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_000100000000000003a2,1504455,1504455,0,1,163.72399399570932,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_00010000000000000473,1500602,1500602,0.15091090301513677,1,215.2686011821268,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_000100000000000004dc,1508357,1508357,0,1,262.4870853035879,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_00010000000000000599,1507805,1507805,0,1,218.35594067633514,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_000100000000000005f1,1501725,1501725,0,1,210.91166786043024,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_000100000000000001aa,1505908,1505908,0,1,237.0551224231321,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_000100000000000004a0,1505486,1505486,0,2,233.2016470137533,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_000100000000000002dd,1505650,1505650,0,2,158.52319213155593,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_0001000000000000007e,1508159,1508159,0,2,174.85064715863507,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_000100000000000002f2,1500859,1500859,0,2,214.42833169317288,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_000100000000000003a2,1504455,1504455,0,2,184.97288203857838,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_00010000000000000473,1500602,1500602,0,2,235.0478589386301,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_000100000000000004dc,1508357,1508357,0,2,246.4219897036174,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_00010000000000000599,1507805,1507805,0,2,218.64042818619967,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_000100000000000005f1,1501725,1501725,0,2,203.39584886060385,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_000100000000000001aa,1505908,1505908,0,2,180.07610108033148,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_000100000000000004a0,1505486,1505486,0,3,402.53177279220006,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_000100000000000002dd,1505650,1505650,0,3,273.18443610995485,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_0001000000000000007e,1508159,1508159,0,3,292.5542292429181,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_000100000000000002f2,1500859,1500859,0,3,323.1688373661931,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_000100000000000003a2,1504455,1504455,0,3,253.9405480855905,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_00010000000000000473,1500602,1500602,1.753924414306641,3,387.47275610128366,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_000100000000000004dc,1508357,1508357,0,3,266.98228924631377,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_00010000000000000599,1507805,1507805,0,3,309.1911995528183,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_000100000000000005f1,1501725,1501725,0,3,273.5767053350836,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_000100000000000001aa,1505908,1505908,0,3,305.04481948461324,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_000100000000000004a0,1505486,1505486,0.05443747241210938,4,318.8382295321205,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_000100000000000002dd,1505650,1505650,0,4,203.42764496298977,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_0001000000000000007e,1508159,1508159,0,4,220.71794073971833,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_000100000000000002f2,1500859,1500859,0,4,325.5027131653019,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_000100000000000003a2,1504455,1504455,0,4,263.57925961791,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_00010000000000000473,1500602,1500602,3.647991852783236,4,204.4827584747125,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_000100000000000004dc,1508357,1508357,0,4,330.44185901406826,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_00010000000000000599,1507805,1507805,0,4,297.83590642192496,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_000100000000000005f1,1501725,1501725,0,4,255.66716243242846,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_000100000000000001aa,1505908,1505908,0,4,394.9287645187298,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_000100000000000004a0,1505486,1505486,0.19450170520019527,5,178.6179793838941,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_000100000000000002dd,1505650,1505650,9.302211221495387,5,121.60907815427942,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_0001000000000000007e,1508159,1508159,1.5865925006579826,5,157.14889707347288,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_000100000000000002f2,1500859,1500859,0.07748110748291016,5,153.20290186413374,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_000100000000000003a2,1504455,1504455,0.029462400024414064,5,166.4226133271506,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_00010000000000000473,1500602,1500602,1.5359594379272479,5,106.47973578805735,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_000100000000000004dc,1508357,1508357,0.833870332153321,5,138.37048250586002,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_00010000000000000599,1507805,1507805,0.0921183771829044,5,166.30208897384415,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_000100000000000005f1,1501725,1501725,0,5,142.2042090122424,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_000100000000000001aa,1505908,1505908,0.257272837524414,5,197.82724442939633,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_000100000000000004a0,1505486,1505486,0.1058347562308517,6,93.71807164841685,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_000100000000000002dd,1505650,1505650,1.606460985595702,6,100.77388566522337,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_0001000000000000007e,1508159,1508159,1.9047610195922846,6,96.07600667757445,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_000100000000000002f2,1500859,1500859,0.014250008422851563,6,91.1448309485249,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_000100000000000003a2,1504455,1504455,0.576484688415527,6,106.90495462030685,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_00010000000000000473,1500602,1500602,1.408643414611337,6,46.31113881222546,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_000100000000000004dc,1508357,1508357,0.39293326529253797,6,97.49968507590502,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_00010000000000000599,1507805,1507805,0.003570747741699219,6,107.85051787417918,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_000100000000000005f1,1501725,1501725,0.2591378111416686,6,115.85217176063645,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_000100000000000001aa,1505908,1505908,0.5441470838623047,6,186.73054754411646,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_000100000000000004a0,1505486,1505486,3.704324726598396,7,16.780910612935976,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_000100000000000002dd,1505650,1505650,0.3765233439129997,7,19.98683971487818,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_0001000000000000007e,1508159,1508159,0.2612879840899299,7,28.2814190628414,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_000100000000000002f2,1500859,1500859,0.30820364105224546,7,25.386342392497426,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_000100000000000003a2,1504455,1504455,1.3949592157430015,7,33.619125390339,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_00010000000000000473,1500602,1500602,3.8005049752757363,7,15.180068161760353,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_000100000000000004dc,1508357,1508357,0.8366322046769687,7,41.029492934045,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_00010000000000000599,1507805,1507805,0.21248269506835915,7,34.37200062845842,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_000100000000000005f1,1501725,1501725,0.7379538877529968,7,41.777382858379966,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_000100000000000001aa,1505908,1505908,0.4843049665527341,7,74.3111906867905,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_000100000000000004a0,1505486,1505486,0.13649006671142577,8,54.3552956332717,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_000100000000000002dd,1505650,1505650,0.5396386351928714,8,63.00025011093485,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_0001000000000000007e,1508159,1508159,2.8887993676757824,8,70.61932953868161,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_000100000000000002f2,1500859,1500859,0.024934726196289062,8,50.15062935833805,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_000100000000000003a2,1504455,1504455,0.7076657329101568,8,84.39803307663394,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_00010000000000000473,1500602,1500602,39.8374386735722,8,37.952186170113706,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_000100000000000004dc,1508357,1508357,0.3528412076133581,8,46.90055599937617,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_00010000000000000599,1507805,1507805,0.03214726782226564,8,60.53106176536642,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_000100000000000005f1,1501725,1501725,0.3766413932495116,8,52.421369708744685,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_000100000000000001aa,1505908,1505908,0.04465297918701172,8,62.82335200058171,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_000100000000000004a0,1505486,1505486,13.321068435984124,9,45.71337360893183,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_000100000000000002dd,1505650,1505650,0,9,44.83477607348948,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_0001000000000000007e,1508159,1508159,1.5847369623154586,9,38.51731728258857,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_000100000000000002f2,1500859,1500859,2.7782461123487288,9,48.14210869789554,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_000100000000000003a2,1504455,1504455,5.732231405826026,9,31.54644687390426,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_00010000000000000473,1500602,1500602,3.348628703229364,9,71.02345810843649,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_000100000000000004dc,1508357,1508357,1.6436865321717504,9,38.99406301376874,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_00010000000000000599,1507805,1507805,0.01250159033203125,9,45.290916757832264,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_000100000000000005f1,1501725,1501725,5.920624362499043,9,32.062361387425234,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_000100000000000001aa,1505908,1505908,1.4725748402709942,9,59.20360179120496,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_000100000000000004a0,1505486,1505486,1.8673816601562496,10,50.05871486586648,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_000100000000000002dd,1505650,1505650,36.590507679236936,10,67.74642309897115,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_0001000000000000007e,1508159,1508159,42.34235860781072,10,48.41263009977753,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_000100000000000002f2,1500859,1500859,1.4450929853515624,10,61.357618749997314,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_000100000000000003a2,1504455,1504455,0.6202671547241205,10,34.3092129492202,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_00010000000000000473,1500602,1500602,11.583296717168736,10,135.41754087307953,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_000100000000000004dc,1508357,1508357,4.10136552505912,10,47.77992359766714,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_00010000000000000599,1507805,1507805,0.09733587451171877,10,56.73681481836603,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_000100000000000005f1,1501725,1501725,4.171502441450056,10,34.364926428911026,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_000100000000000001aa,1505908,1505908,17.309703152060177,10,19.871603983471935,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_000100000000000004a0,1505486,1505486,0.04729446881103519,11,25.558819746297264,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_000100000000000002dd,1505650,1505650,24.2154018208466,11,52.19750189638233,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_0001000000000000007e,1508159,1508159,93.57679702278858,11,27.643173124131234,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_000100000000000002f2,1500859,1500859,0,11,24.63960922590483,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_000100000000000003a2,1504455,1504455,87.16529550501942,11,19.63916790936783,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_00010000000000000473,1500602,1500602,81.56194427943947,11,148.88944217226637,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_000100000000000004dc,1508357,1508357,72.62221850420813,11,12.767910492062752,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_00010000000000000599,1507805,1507805,10.211180939113804,11,28.07606607691902,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_000100000000000005f1,1501725,1501725,100.06767694273682,11,23.74575522741519,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_000100000000000001aa,1505908,1505908,135.27997480697346,11,14.749711817373814,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_000100000000000004a0,1505486,1505486,7.000551663468417,12,125.24413016330857,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_000100000000000002dd,1505650,1505650,0,12,150.29220856754623,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_0001000000000000007e,1508159,1508159,0,12,123.78718455910166,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_000100000000000002f2,1500859,1500859,0,12,143.06480687458563,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_000100000000000003a2,1504455,1504455,0,12,87.83882848252314,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_00010000000000000473,1500602,1500602,0,12,214.773025229749,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_000100000000000004dc,1508357,1508357,0,12,224.1679742053999,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_00010000000000000599,1507805,1507805,0,12,133.51394816434154,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_000100000000000005f1,1501725,1501725,0,12,141.31211709134016,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_000100000000000001aa,1505908,1505908,0,12,75.72450168340124,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0_000100000000000004a0,1505486,1505486,29.024919325927,1,309.1603909494297,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0_000100000000000002dd,1505650,1505650,0,1,259.3702747074753,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0_0001000000000000007e,1508159,1508159,0,1,173.1356162623361,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
